Year,Gender,Age,GeoCode,Value
2016,,,,33
2015,,,,34.9
2018,,,,18.8
2017,,,,19.9
2016,,,,20.8
2015,,,,24.1
2018,,,,18.6
2017,,,,22
2016,,,,24
2015,,,,26.3
2018,,,,21.8
2017,,,,23
2016,,,,21
2015,,,,21.8
2018,,,,26
2017,,,,32
2016,,,,32.6
2015,,,,34.2
2018,,,,24.9
2017,,,,28.3
2016,,,,29.9
2015,,,,31.9
2018,,,,40.2
2017,,,,44.5
2016,,,,45.3
2015,,,,43.4
2018,,,,34.6
2017,,,,36.7
2016,,,,41.2
2015,,,,42.2
2018,,,,31
2017,,,,31.8
2016,,,,34.5
2015,,,,33.8
2018,,,,47.6
2017,,,,51.2
2016,,,,54.8
2015,,,,56.1
2018,,,,49.8
2017,,,,53
2016,,,,58.5
2015,,,,58.2
2018,,,,45.7
2017,,,,46.7
2016,,,,49.9
2015,,,,51.6
2018,,,,58.5
2017,,,,59.5
2016,,,,63
2015,,,,65.9
2018,,,,45.4
2017,,,,48.6
2016,,,,48.6
2015,,,,51.9
2018,,,,26
2017,,,,30.9
2016,,,,30.7
2015,,,,31.7
2018,,,,14
2017,,,,16.6
2016,,,,16.6
2015,,,,17
2018,,,,39.6
2017,,,,47.4
2016,,,,43.5
2015,,,,43.6
2018,,,,20.4
2017,,,,24.1
2016,,,,27.2
2015,,,,28.5
2018,,,,28.6
2017,,,,30.9
2016,,,,32.9
2015,,,,34
2018,,,,25.2
2017,,,,25.4
2016,,,,24.8
2015,,,,25.8
2018,,,,22.9
2017,,,,26.4
2016,,,,29.7
2015,,,,32.2
2018,,,,18
2017,,,,18.6
2016,,,,21.3
2015,,,,22.7
2018,,,,17.9
2017,,,,23
2016,,,,25.3
2015,,,,27
2018,,,,20.4
2017,,,,23.6
2016,,,,26.2
2015,,,,29
2018,,,,23.9
2017,,,,25.3
2016,,,,27.4
2015,,,,30.5
2018,,,,21.5
2017,,,,23.1
2016,,,,25.8
2015,,,,25.4
2018,,,,11.8
2017,,,,14.4
2016,,,,15.5
2015,,,,14.5
2018,,,,17.8
2017,,,,18.8
2016,,,,20.2
2015,,,,22.3
2018,,,,23.8
2017,,,,28.5
2016,,,,28.1
2015,,,,31.6
2018,,,,41.5
2017,,,,42
2016,,,,45.9
2015,,,,46.4
2018,,,,48.6
2017,,,,49
2016,,,,54.4
2015,,,,57.6
2018,,,,24.1
2017,,,,27.4
2016,,,,28
2015,,,,28.4
2018,,,,24.4
2017,,,,26
2016,,,,27.3
2015,,,,31.4
2018,,,,19.2
2017,,,,21
2016,,,,23.3
2015,,,,24.5
2018,,,,38.2
2017,,,,30
2016,,,,30.6
2015,,,,35.5
2018,,,,23.1
2017,,,,23.5
2016,,,,25.6
2015,,,,28.7
2017,,,,44.3
2016,,,,47.3
2015,,,,48
2018,,,,28.9
2017,,,,32.1
2016,,,,35.3
2015,,,,33.6
2018,,,,17.5
2017,,,,18.2
2016,,,,23.3
2015,,,,25.6
2018,,,,44.8
2017,,,,48
2016,,,,50.5
2015,,,,49.9
2018,,,,24.1
2017,,,,24.8
2016,,,,26.4
2015,,,,25.5
2018,,,,33.6
2017,,,,37.2
2016,,,,38.8
2015,,,,45.6
2018,,,,31.5
2017,,,,33.7
2016,,,,34.5
2015,,,,38.5
2018,,,,29.5
2017,,,,33.4
2016,,,,36.9
2015,,,,40.5
2018,,,,37.3
2017,,,,43.4
2016,,,,45.4
2015,,,,48
2018,,,,46.8
2017,,,,54.2
2016,,,,54.8
2015,,,,50.2
2018,,,,49.4
2017,,,,52.3
2016,,,,52.9
2015,,,,56.5
2018,,,,34.2
2017,,,,38.9
2016,,,,42.3
2015,,,,43.6
2017,,,,38.2
2016,,,,42.2
2015,,,,42.6
2018,,,,28.2
2017,,,,33
2016,,,,32.4
2015,,,,37.2
2018,,,,33.6
2017,,,,34.4
2016,,,,35.8
2015,,,,39.3
2018,,,,29.8
2017,,,,33.1
2016,,,,34.8
2015,,,,39.9
2018,,,,26.8
2017,,,,30.1
2016,,,,33.5
2015,,,,36.2
2018,,,,52.3
2017,,,,55.4
2016,,,,52.5
2015,,,,56.7
2018,,,,19.8
2017,,,,22.5
2016,,,,23.7
2015,,,,26.4
2018,,,,21
2017,,,,26.3
2016,,,,29.2
2015,,,,29
2018,,,,32.4
2017,,,,33.6
2016,,,,33.6
2015,,,,37.9
2018,,,,39.4
2017,,,,44.6
2016,,,,48.3
2015,,,,47.7
2018,,,,39.6
2017,,,,40
2016,,,,39.8
2015,,,,42.8
2018,,,,30
2017,,,,28.9
2016,,,,30.8
2015,,,,33.7
2018,,,,33.5
2017,,,,38.2
2016,,,,40.1
2015,,,,40.8
2018,,,,13.6
2017,,,,15.8
2016,,,,15.9
2015,,,,17.9
2018,,,,22.1
2017,,,,23.9
2016,,,,27.2
2015,,,,26.2
2018,,,,55.5
2017,,,,56.8
2016,,,,62.5
2015,,,,65.1
2018,,,,43.7
2017,,,,48.1
2016,,,,51.9
2015,,,,52.6
2018,,,,51.4
2017,,,,53.3
2016,,,,55.7
2015,,,,54.2
2018,,,,43.6
2017,,,,47.2
2016,,,,49.4
2015,,,,47.2
2018,,,,44.6
2017,,,,48
2016,,,,49.5
2015,,,,49.7
2018,,,,42.4
2017,,,,45.9
2016,,,,46.7
2015,,,,50.2
2018,,,,24.5
2017,,,,29.5
2016,,,,30.3
2015,,,,34.8
2018,,,,15.9
2017,,,,20.4
2016,,,,20
2015,,,,22.8
2018,,,,15.3
2017,,,,13.8
2016,,,,15.7
2015,,,,18.3
2018,,,,22.3
2017,,,,26.4
2016,,,,28.6
2015,,,,30.8
2018,,,,22
2017,,,,28.3
2016,,,,28.1
2015,,,,30.3
2018,,,,22.2
2017,,,,24.4
2016,,,,27.8
2015,,,,30.7
2018,,,,39
2017,,,,41.5
2016,,,,42.9
2015,,,,43.6
2018,,,,28.8
2017,,,,30.7
2016,,,,36.3
2015,,,,36.8
2018,,,,30.5
2017,,,,38.2
2016,,,,39
2015,,,,38.4
2018,,,,36.1
2017,,,,42.9
2016,,,,43.4
2015,,,,45.2
2018,,,,25.1
2017,,,,27.4
2016,,,,28
2015,,,,27.8
2018,,,,28.8
2017,,,,32.7
2016,,,,34.5
2015,,,,35
2018,,,,30.7
2017,,,,31.1
2016,,,,31.3
2015,,,,36.1
2018,,,,33.2
2017,,,,36.7
2016,,,,40.6
2015,,,,44.4
2018,,,,32.1
2017,,,,33.9
2016,,,,35.2
2015,,,,38.5
2018,,,,23.8
2017,,,,25.6
2016,,,,29.4
2015,,,,33.9
2018,,,,32.6
2017,,,,35.9
2016,,,,38.2
2015,,,,40.2
2018,,,,40.1
2017,,,,46.2
2016,,,,47.7
2015,,,,51.7
2018,,,,17.2
2017,,,,20.2
2016,,,,22.2
2015,,,,21.8
2018,,,,27.8
2017,,,,27.9
2016,,,,31.7
2015,,,,32.2
2018,,,,27.6
2017,,,,31.3
2016,,,,33.6
2015,,,,31
2018,,,,21.8
2017,,,,18.2
2016,,,,21.1
2015,,,,21.9
2018,,,,27.7
2017,,,,29.7
2016,,,,31.1
2015,,,,32.8
2018,,,,27.6
2017,,,,28.3
2016,,,,30.1
2015,,,,30.7
2018,,,,23.6
2017,,,,25.1
2016,,,,27.6
2015,,,,28.9
2018,,,,21.2
2017,,,,24.8
2016,,,,26.7
2015,,,,28.7
2018,,,,33
2017,,,,36.8
2016,,,,40
2015,,,,44.6
2018,,,,50.2
2017,,,,53.8
2016,,,,56.6
2015,,,,58.7
2018,,,,26.1
2017,,,,31.4
2016,,,,34.2
2015,,,,35.6
2018,,,,39.7
2017,,,,42.2
2016,,,,46.9
2015,,,,47
2018,,,,31.1
2017,,,,32.6
2016,,,,35.1
2015,,,,36.2
2018,,,,27.4
2017,,,,34.5
2016,,,,35.4
2015,,,,38.8
2018,,,,36.8
2017,,,,43.2
2016,,,,41.5
2015,,,,46
2018,,,,22.2
2017,,,,24.7
2016,,,,30.6
2015,,,,31.1
2018,,,,33
2017,,,,36.2
2016,,,,38.5
2015,,,,37.3
2018,,,,28.2
2017,,,,30.6
2016,,,,35.1
2015,,,,37.3
2018,,,,30.9
2017,,,,31.2
2016,,,,32.8
2015,,,,31.2
2018,,,,11.4
2017,,,,11.4
2016,,,,12.6
2015,,,,13.9
2018,,,,13.3
2017,,,,14.3
2016,,,,18.3
2015,,,,19
2018,,,,19.6
2017,,,,20.9
2016,,,,23.1
2015,,,,25.8
2018,,,,18.1
2017,,,,20.2
2016,,,,23.3
2015,,,,24.1
2018,,,,9.4
2017,,,,11.8
2016,,,,13.9
2015,,,,13.4
2018,,,,13.4
2017,,,,14.6
2016,,,,17.1
2015,,,,15.4
2018,,,,19.2
2017,,,,22
2016,,,,25.5
2015,,,,28.7
2018,,,,13.4
2017,,,,15.3
2016,,,,16
2015,,,,18.8
2018,,,,9.1
2017,,,,12.6
2016,,,,12.7
2015,,,,14.9
2018,,,,7.7
2017,,,,11.6
2016,,,,13
2015,,,,12.5
2018,,,,23.4
2017,,,,24.2
2016,,,,26.2
2015,,,,31.3
2018,,,,22.8
2017,,,,26.5
2016,,,,26.1
2015,,,,27.7
2018,,,,16.1
2017,,,,18.8
2016,,,,19.6
2015,,,,22.9
2018,,,,21.7
2017,,,,19.8
2016,,,,21.5
2015,,,,24.6
2018,,,,40.2
2017,,,,39.1
2016,,,,40.9
2015,,,,41.3
2018,,,,17.8
2017,,,,19.9
2016,,,,20.1
2015,,,,22.6
2018,,,,32.5
2017,,,,34.1
2016,,,,34
2015,,,,33.1
2018,,,,24.8
2017,,,,24.6
2016,,,,24.2
2015,,,,26.3
2018,,,,37.2
2017,,,,39.6
2016,,,,43.1
2015,,,,41.1
2018,,,,12.5
2017,,,,14.2
2016,,,,14
2015,,,,15.6
2018,,,,15.1
2017,,,,18.5
2016,,,,25.3
2015,,,,23.1
2018,,,,16.9
2017,,,,18.1
2016,,,,19.6
2015,,,,20.9
2018,,,,13
2017,,,,17.1
2016,,,,18.6
2015,,,,18
2018,,,,17.7
2017,,,,19.9
2016,,,,22.6
2015,,,,21.5
2018,,,,19.3
2017,,,,18.8
2016,,,,24.4
2015,,,,23.7
2018,,,,58.8
2017,,,,64
2016,,,,60.2
2015,,,,64
2018,,,,33.2
2017,,,,34
2016,,,,35.8
2015,,,,33.3
2018,,,,22.4
2017,,,,23.1
2016,,,,27.2
2015,,,,28.3
2018,,,,17.8
2017,,,,20.9
2016,,,,17.4
2015,,,,19
2018,,,,17.9
2017,,,,17.6
2016,,,,19.8
2015,,,,21.6
2018,,,,10.5
2017,,,,10.8
2016,,,,13.3
2015,,,,13.7
2018,,,,11.9
2017,,,,15.2
2016,,,,16.7
2015,,,,17.2
2018,,,,15.7
2017,,,,19.6
2016,,,,20.9
2015,,,,21
2018,,,,16.2
2017,,,,15.7
2016,,,,17.5
2015,,,,17.6
2018,,,,11.2
2017,,,,12.8
2016,,,,15.6
2015,,,,16.8
2018,,,,14.7
2017,,,,16.6
2016,,,,16.3
2015,,,,16.4
2018,,,,15.7
2017,,,,15.7
2016,,,,16.6
2015,,,,15.6
2018,,,,15.4
2017,,,,20.3
2016,,,,20.6
2015,,,,22.5
2018,,,,22
2017,,,,22.9
2016,,,,23.2
2015,,,,22.9
2018,,,,11
2017,,,,11.8
2016,,,,13.2
2015,,,,13.2
2018,,,,20.9
2017,,,,24.7
2016,,,,25.5
2015,,,,23.2
2018,,,,36
2017,,,,38.2
2016,,,,38.9
2015,,,,38.7
2018,,,,19.6
2017,,,,22.9
2016,,,,20.9
2015,,,,22.9
2018,,,,29.9
2017,,,,37.2
2016,,,,37
2015,,,,37.4
2018,,,,34.9
2017,,,,39.3
2016,,,,39.4
2015,,,,41.3
2018,,,,32.7
2017,,,,35.6
2016,,,,39.2
2015,,,,42.9
2018,,,,27
2017,,,,29.9
2016,,,,39.1
2015,,,,36.2
2018,,,,25.6
2017,,,,27.6
2016,,,,27.7
2015,,,,29.4
2018,,,,29.5
2017,,,,32.7
2016,,,,35.2
2015,,,,37.1
2018,,,,33
2017,,,,36.5
2016,,,,42.4
2015,,,,41.1
2018,,,,33.9
2017,,,,38.4
2016,,,,40.4
2015,,,,42.3
2018,,,,19.5
2017,,,,18.7
2016,,,,22.1
2015,,,,21.2
2018,,,,22.1
2017,,,,24.7
2016,,,,27.5
2015,,,,25.3
2018,,,,31.8
2017,,,,36.3
2016,,,,38.2
2015,,,,39.3
2018,,,,19.3
2017,,,,23.5
2016,,,,24.8
2015,,,,24.8
2018,,,,15.5
2017,,,,17.4
2016,,,,20.6
2015,,,,22.4
2018,,,,14.5
2017,,,,16.2
2016,,,,19.8
2015,,,,19.6
2018,,,,8.2
2017,,,,7.6
2016,,,,8
2015,,,,8.1
2018,,,,17.1
2017,,,,20.3
2016,,,,21.4
2015,,,,23
2018,,,,13.3
2017,,,,16.2
2016,,,,19.4
2015,,,,20.9
2018,,,,9.8
2017,,,,11.9
2016,,,,15.2
2015,,,,15.9
2018,,,,55
2017,,,,63.6
2016,,,,59.3
2015,,,,63.9
2018,,,,26.4
2017,,,,31.9
2016,,,,33.4
2015,,,,32.8
2018,,,,28.9
2017,,,,35.5
2016,,,,35.7
2015,,,,36.9
2018,,,,27.3
2017,,,,29.2
2016,,,,31.3
2015,,,,32.9
2018,,,,51.3
2017,,,,57.2
2016,,,,55.5
2015,,,,57.9
2018,,,,46.8
2017,,,,47.9
2016,,,,50.9
2015,,,,50.7
2018,,,,53.3
2017,,,,58.5
2016,,,,63.3
2015,,,,62.4
2018,,,,65.4
2017,,,,69.8
2016,,,,73.5
2015,,,,73.3
2018,,,,47.5
2017,,,,51.8
2016,,,,54.5
2015,,,,55.9
2018,,,,56
2017,,,,60
2016,,,,61
2015,,,,61.6
2018,,,,37.6
2017,,,,44.3
2016,,,,43.7
2015,,,,45.2
2018,,,,32.4
2017,,,,36.2
2016,,,,37.3
2015,,,,39.9
2018,,,,39.7
2017,,,,43.3
2016,,,,44.7
2015,,,,45
2018,,,,38.1
2017,,,,39.9
2016,,,,41.8
2015,,,,45.7
2018,,,,35
2017,,,,38.2
2016,,,,42.4
2015,,,,42.9
2018,,,,45.3
2017,,,,42.5
2016,,,,50.7
2015,,,,53.9
2018,,,,27.1
2017,,,,32.6
2016,,,,35.4
2015,,,,34.8
2018,,,,33.7
2017,,,,42
2016,,,,47.9
2015,,,,45.4
2018,,,,40.2
2017,,,,46
2016,,,,47.7
2015,,,,50.1
2018,,,,33.6
2017,,,,34.1
2016,,,,38.9
2015,,,,40.5
2018,,,,41.6
2017,,,,45.8
2016,,,,46.5
2015,,,,46.1
2018,,,,28.5
2017,,,,32.7
2016,,,,35.6
2015,,,,33.9
2018,,,,24
2017,,,,26.8
2016,,,,28.2
2015,,,,29.2
2018,,,,42.8
2017,,,,46.6
2016,,,,48
2015,,,,49.5
2018,,,,42.6
2017,,,,47
2016,,,,49.7
2015,,,,51.5
2018,,,,43.8
2017,,,,45.5
2016,,,,45.7
2015,,,,47.2
2018,,,,15.9
2017,,,,19.4
2016,,,,21.2
2015,,,,21.5
2018,,,,17.4
2017,,,,16.7
2016,,,,18.6
2015,,,,21.3
2018,,,,18.7
2017,,,,24.9
2016,,,,26.4
2015,,,,28.8
2018,,,,27.6
2017,,,,27.4
2016,,,,33
2015,,,,32.2
2018,,,,33.9
2017,,,,36.3
2016,,,,41.2
2015,,,,44.8
2018,,,,19.9
2017,,,,20.8
2016,,,,24.3
2015,,,,26.9
2018,,,,8.8
2017,,,,9
2016,,,,9.6
2015,,,,11
2018,,,,5.5
2017,,,,8.5
2016,,,,8.3
2015,,,,11.1
2018,,,,37.9
2017,,,,37.6
2016,,,,46
2015,,,,45.2
2018,,,,12.4
2017,,,,14.2
2016,,,,15.2
2015,,,,16.9
2018,,,,7.6
2017,,,,8.8
2016,,,,10.2
2015,,,,10.4
2018,,,,33.9
2017,,,,37.1
2016,,,,40.4
2015,,,,43.1
2018,,,,9.9
2017,,,,12.5
2016,,,,15.3
2015,,,,14.8
2018,,,,36.5
2017,,,,35.3
2016,,,,38.6
2015,,,,39.1
2018,,,,35.3
2017,,,,38
2016,,,,40.6
2015,,,,41.6
2018,,,,39.5
2017,,,,40.2
2016,,,,43.4
2015,,,,45.9
2018,,,,48.4
2017,,,,52.2
2016,,,,52.8
2015,,,,55.5
2018,,,,36.2
2017,,,,41
2016,,,,43.6
2015,,,,40.3
2018,,,,42.1
2017,,,,43
2016,,,,45.8
2015,,,,44.9
2018,,,,42.9
2017,,,,44.1
2016,,,,48
2015,,,,49.7
2018,,,,56.3
2017,,,,57.7
2016,,,,58.1
2015,,,,63.1
2018,,,,29.7
2017,,,,33.8
2016,,,,38
2015,,,,41.6
2018,,,,33.7
2017,,,,35.7
2016,,,,36.9
2015,,,,44
2018,,,,41.2
2017,,,,43.9
2016,,,,46
2015,,,,46.6
2018,,,,46.2
2017,,,,47.3
2016,,,,48.7
2015,,,,46.6
2018,,,,21.6
2017,,,,25.9
2016,,,,30
2015,,,,31.5
2018,,,,22.5
2017,,,,26.1
2016,,,,26.8
2015,,,,30.4
2018,,,,24.8
2017,,,,27.8
2016,,,,28.4
2015,,,,28.6
2018,,,,21.3
2017,,,,24.4
2016,,,,25.7
2015,,,,27.9
2018,,,,29.7
2017,,,,30.5
2016,,,,34.1
2015,,,,38.4
2018,,,,22
2017,,,,24.8
2016,,,,27.1
2015,,,,28.3
2018,,,,38.8
2017,,,,42.2
2016,,,,46.8
2015,,,,51.5
2018,,,,41.9
2017,,,,49.5
2016,,,,48.1
2015,,,,48.3
2018,,,,39.1
2017,,,,43.8
2016,,,,47.4
2015,,,,50.4
2018,,,,38.7
2017,,,,42.7
2016,,,,44.1
2015,,,,47.3
2018,,,,23
2017,,,,24.9
2016,,,,29.6
2015,,,,32.7
2018,,,,30.1
2017,,,,32.2
2016,,,,34.2
2015,,,,33.6
2018,,,,28.5
2017,,,,35.5
2016,,,,38.2
2015,,,,41.3
2018,,,,25.9
2017,,,,25.8
2016,,,,30.8
2015,,,,33.8
2018,,,,11.3
2017,,,,13.5
2016,,,,15.4
2015,,,,15.3
2018,,,,8.4
2017,,,,8.9
2016,,,,11
2015,,,,13.5
2018,,,,15.7
2017,,,,16.8
2016,,,,18.4
2015,,,,20.9
2018,,,,15.9
2017,,,,14.1
2016,,,,15.3
2015,,,,16.4
2018,,,,12.5
2017,,,,15.7
2016,,,,15.8
2015,,,,19.2
2018,,,,21.3
2017,,,,26.6
2016,,,,28.4
2015,,,,30.6
2018,,,,33.5
2017,,,,34.1
2016,,,,39.4
2015,,,,36.7
2018,,,,22.6
2017,,,,24.1
2016,,,,31
2015,,,,31.1
2018,,,,12
2017,,,,14.4
2016,,,,13.8
2015,,,,16.9
2018,,,,25
2017,,,,27.2
2016,,,,33.7
2015,,,,33.1
2018,,,,24.7
2017,,,,26.3
2016,,,,30.8
2015,,,,34.3
2018,,,,31.8
2017,,,,35.1
2016,,,,37.4
2015,,,,43.4
2018,,,,30.3
2017,,,,34.1
2016,,,,39.1
2015,,,,38.9
2018,,,,25.1
2017,,,,29.3
2016,,,,31.4
2015,,,,32.4
2018,,,,38.7
2017,,,,42.2
2016,,,,44.7
2015,,,,46.2
2018,,,,46.8
2017,,,,47.2
2016,,,,51.3
2015,,,,51.6
2018,,,,31.9
2017,,,,33.5
2016,,,,36.7
2015,,,,39.5
2018,,,,36.7
2017,,,,36.9
2016,,,,39.9
2015,,,,45.1
2018,,,,30.5
2017,,,,31.9
2016,,,,36.3
2015,,,,37.5
2018,,,,31.5
2017,,,,34.1
2016,,,,42.4
2015,,,,38.7
2018,,,,28.6
2017,,,,30
2016,,,,31.9
2015,,,,34.6
2018,,,,29.9
2017,,,,34.9
2016,,,,41.9
2015,,,,42.4
2018,,,,24.3
2017,,,,27.2
2016,,,,31.4
2015,,,,31.6
2018,,,,25.8
2017,,,,32.3
2016,,,,33.1
2015,,,,37.1
2018,,,,21.1
2017,,,,24.9
2016,,,,25.9
2015,,,,30.2
2018,,,,21
2017,,,,25.1
2016,,,,28.1
2015,,,,30.3
2018,,,,15.8
2017,,,,22.4
2016,,,,23.9
2015,,,,28
2018,,,,18.5
2017,,,,21.2
2016,,,,24.2
2015,,,,24.7
2018,,,,14.4
2017,,,,15.7
2016,,,,20.1
2015,,,,21.4
2018,,,,51.7
2017,,,,53.9
2016,,,,55.9
2015,,,,57.2
2018,,,,35.3
2017,,,,37.3
2016,,,,43.1
2015,,,,47.7
2018,,,,29
2017,,,,32.3
2016,,,,36.6
2015,,,,37.2
2018,,,,28
2017,,,,30.9
2016,,,,35.5
2015,,,,38.7
2018,,,,21.8
2017,,,,25.7
2016,,,,28.3
2015,,,,34
2018,,,,20.3
2017,,,,22.8
2016,,,,25.2
2015,,,,28.4
